"cell","mean_obs_days","jd_wk","year","year3"
594.1,36.4285714285714,189,2017,NA
594.1,39.8571428571429,196,2017,NA
594.1,44,203,2017,NA
594.1,48.5714285714286,210,2017,NA
594.1,50.2857142857143,217,2017,NA
594.1,49.2857142857143,224,2017,NA
594.1,51.4285714285714,231,2017,NA
594.1,51.2857142857143,238,2017,NA
594.1,47.8571428571429,245,2017,NA
594.1,43.5714285714286,252,2017,NA
594.1,37.1428571428571,259,2017,NA
594.1,34.4285714285714,266,2017,NA
594.1,33.1428571428571,273,2017,NA
594.1,26.7142857142857,280,2017,NA
594.1,20.4285714285714,287,2017,NA
594.1,16.1428571428571,294,2017,NA
594.1,14,301,2017,NA
594.1,11.2857142857143,308,2017,NA
594.1,7.42857142857143,315,2017,NA
594.1,3.42857142857143,322,2017,NA
594.1,2.71428571428571,329,2017,NA
594.1,1.85714285714286,336,2017,NA
594.1,2,350,2017,NA
594.1,1.85714285714286,357,2017,NA
594.1,1.57142857142857,364,2017,NA
594.1,2,7,2017,NA
594.1,2,14,2017,NA
594.1,1.85714285714286,21,2017,NA
594.1,2.28571428571429,28,2018,NA
594.1,2,35,2018,NA
594.1,2.28571428571429,42,2018,NA
594.1,2.57142857142857,49,2018,NA
594.1,2.42857142857143,56,2018,NA
594.1,3.14285714285714,63,2018,NA
594.1,3.28571428571429,70,2018,NA
594.1,4.14285714285714,77,2018,NA
594.1,4.57142857142857,84,2018,NA
594.1,6.85714285714286,91,2018,NA
594.1,11.8571428571429,98,2018,NA
594.1,15.1428571428571,105,2018,NA
594.1,19.1428571428571,112,2018,NA
594.1,27.4285714285714,119,2018,NA
594.1,35.4285714285714,126,2018,NA
594.1,44.5714285714286,133,2018,NA
594.1,51.5714285714286,140,2018,NA
594.1,57.7142857142857,147,2018,NA
594.1,64.5714285714286,154,2018,NA
594.1,71.4285714285714,161,2018,NA
594.1,74.8571428571429,168,2018,NA
594.1,77.8571428571429,175,2018,NA
594.1,82.4285714285714,182,2018,NA
594.1,88.1428571428571,189,2018,NA
594.1,90.5714285714286,196,2018,NA
594.1,94,203,2018,NA
594.1,96.7142857142857,210,2018,NA
594.1,98.1428571428571,217,2018,NA
594.1,97.2857142857143,224,2018,NA
594.1,93.1428571428571,231,2018,NA
594.1,87.4285714285714,238,2018,NA
594.1,82,245,2018,NA
594.1,75.1428571428571,252,2018,NA
594.1,69.2857142857143,259,2018,NA
594.1,60.8571428571429,266,2018,NA
594.1,50.7142857142857,273,2018,NA
594.1,42.8571428571429,280,2018,NA
594.1,35.7142857142857,287,2018,NA
594.1,27.8571428571429,294,2018,NA
594.1,21.4285714285714,301,2018,NA
594.1,13.1428571428571,308,2018,NA
594.1,8.85714285714286,315,2018,NA
594.1,7.71428571428571,322,2018,NA
594.1,5.57142857142857,329,2018,NA
594.1,3.14285714285714,336,2018,NA
594.1,2.85714285714286,343,2018,NA
594.1,2.57142857142857,350,2018,NA
594.1,2.42857142857143,357,2018,NA
594.1,1.85714285714286,0,2018,NA
594.1,2,7,2018,NA
594.1,2.42857142857143,14,2018,NA
594.1,2.57142857142857,21,2019,NA
594.1,2.71428571428571,28,2019,NA
594.1,2.57142857142857,35,2019,NA
594.1,2.85714285714286,42,2019,NA
594.1,3.85714285714286,49,2019,NA
594.1,5.57142857142857,56,2019,NA
594.1,6.42857142857143,63,2019,NA
594.1,7.57142857142857,70,2019,NA
594.1,9.71428571428571,77,2019,NA
594.1,15.1428571428571,84,2019,NA
594.1,20.2857142857143,91,2019,NA
594.1,23.2857142857143,98,2019,NA
594.1,27.1428571428571,105,2019,NA
594.1,31,112,2019,NA
594.1,39.4285714285714,119,2019,NA
594.1,46.4285714285714,126,2019,NA
594.1,54.8571428571429,133,2019,NA
594.1,62,140,2019,NA
594.1,75.7142857142857,147,2019,NA
594.1,88.8571428571429,154,2019,NA
594.1,107.428571428571,161,2019,NA
594.1,118.714285714286,168,2019,NA
594.1,134.571428571429,175,2019,NA
594.1,154,182,2019,NA
594.1,172,189,2019,NA
594.1,180.857142857143,196,2019,NA
594.1,194.285714285714,203,2019,NA
594.1,193.428571428571,210,2019,NA
594.1,175.571428571429,217,2019,NA
620.1,2.57142857142857,49,2017,NA
620.1,2.71428571428571,56,2017,NA
620.1,3.57142857142857,63,2017,NA
620.1,4.42857142857143,70,2017,NA
620.1,7.85714285714286,77,2017,NA
620.1,12.2857142857143,84,2017,NA
620.1,17.1428571428571,91,2017,NA
620.1,19.2857142857143,98,2017,NA
620.1,24.5714285714286,105,2017,NA
620.1,31.2857142857143,112,2017,NA
620.1,38.4285714285714,119,2017,NA
620.1,47.5714285714286,126,2017,NA
620.1,55.5714285714286,133,2017,NA
620.1,63.5714285714286,140,2017,NA
620.1,79.2857142857143,147,2017,NA
620.1,87.2857142857143,154,2017,NA
620.1,98.2857142857143,161,2017,NA
620.1,109.142857142857,168,2017,NA
620.1,118.857142857143,175,2017,NA
620.1,126.428571428571,182,2017,NA
620.1,128.571428571429,189,2017,NA
620.1,131.714285714286,196,2017,NA
620.1,136.857142857143,203,2017,NA
620.1,138.428571428571,210,2017,NA
620.1,141,217,2017,NA
620.1,137.857142857143,224,2017,NA
620.1,142.428571428571,231,2017,NA
620.1,149.428571428571,238,2017,NA
620.1,147,245,2017,NA
620.1,140.857142857143,252,2017,NA
620.1,131.571428571429,259,2017,NA
620.1,120.571428571429,266,2017,NA
620.1,111.142857142857,273,2017,NA
620.1,87.5714285714286,280,2017,NA
620.1,68.5714285714286,287,2017,NA
620.1,50.8571428571429,294,2017,NA
620.1,38.4285714285714,301,2017,NA
620.1,28.4285714285714,308,2017,NA
620.1,18.4285714285714,315,2017,NA
620.1,8.85714285714286,322,2017,NA
620.1,8,329,2017,NA
620.1,5.42857142857143,336,2017,NA
620.1,4.57142857142857,343,2017,NA
620.1,5,350,2017,NA
620.1,4.57142857142857,357,2017,NA
620.1,4.71428571428571,364,2017,NA
620.1,5.57142857142857,7,2017,NA
620.1,5.71428571428571,14,2017,NA
620.1,5.57142857142857,21,2017,NA
620.1,6.57142857142857,28,2018,NA
620.1,7.71428571428571,35,2018,NA
620.1,7.57142857142857,42,2018,NA
620.1,7.85714285714286,49,2018,NA
620.1,8.57142857142857,56,2018,NA
620.1,12,63,2018,NA
620.1,13,70,2018,NA
620.1,17.8571428571429,77,2018,NA
620.1,20.1428571428571,84,2018,NA
620.1,42.1428571428571,91,2018,NA
620.1,66.8571428571429,98,2018,NA
620.1,87.1428571428571,105,2018,NA
620.1,105.142857142857,112,2018,NA
620.1,126.857142857143,119,2018,NA
620.1,146,126,2018,NA
620.1,166.428571428571,133,2018,NA
620.1,170.285714285714,140,2018,NA
620.1,173.714285714286,147,2018,NA
620.1,183.428571428571,154,2018,NA
620.1,194.285714285714,161,2018,NA
620.1,209.285714285714,168,2018,NA
620.1,222.428571428571,175,2018,NA
620.1,233.857142857143,182,2018,NA
620.1,246.571428571429,189,2018,NA
620.1,252,196,2018,NA
620.1,260.571428571429,203,2018,NA
620.1,265,210,2018,NA
620.1,267.285714285714,217,2018,NA
620.1,267,224,2018,NA
620.1,267.714285714286,231,2018,NA
620.1,257.428571428571,238,2018,NA
620.1,248.285714285714,245,2018,NA
620.1,231.285714285714,252,2018,NA
620.1,214.428571428571,259,2018,NA
620.1,186.428571428571,266,2018,NA
620.1,155.285714285714,273,2018,NA
620.1,128,280,2018,NA
620.1,109.428571428571,287,2018,NA
620.1,85.7142857142857,294,2018,NA
620.1,63.4285714285714,301,2018,NA
620.1,44.7142857142857,308,2018,NA
620.1,35.7142857142857,315,2018,NA
620.1,30.2857142857143,322,2018,NA
620.1,22.4285714285714,329,2018,NA
620.1,14,336,2018,NA
620.1,13.8571428571429,343,2018,NA
620.1,14,350,2018,NA
620.1,13.7142857142857,357,2018,NA
620.1,11,0,2018,NA
620.1,11,7,2018,NA
620.1,10.4285714285714,14,2018,NA
620.1,9.57142857142857,21,2019,NA
620.1,9.28571428571429,28,2019,NA
620.1,9.14285714285714,35,2019,NA
620.1,8.71428571428571,42,2019,NA
620.1,10.7142857142857,49,2019,NA
620.1,12.5714285714286,56,2019,NA
620.1,14.8571428571429,63,2019,NA
620.1,24,70,2019,NA
620.1,37.7142857142857,77,2019,NA
620.1,50.1428571428571,84,2019,NA
620.1,68.8571428571429,91,2019,NA
620.1,87.7142857142857,98,2019,NA
620.1,109.285714285714,105,2019,NA
620.1,130.571428571429,112,2019,NA
620.1,149.285714285714,119,2019,NA
620.1,169.285714285714,126,2019,NA
620.1,196.857142857143,133,2019,NA
620.1,202.428571428571,140,2019,NA
620.1,216.571428571429,147,2019,NA
620.1,228.714285714286,154,2019,NA
620.1,246.142857142857,161,2019,NA
620.1,269,168,2019,NA
620.1,299.714285714286,175,2019,NA
620.1,333.857142857143,182,2019,NA
620.1,374.857142857143,189,2019,NA
620.1,414.857142857143,196,2019,NA
620.1,445.714285714286,203,2019,NA
620.1,473.857142857143,210,2019,NA
620.1,434.857142857143,217,2019,NA
675.1,3.28571428571429,49,2017,NA
675.1,3.28571428571429,56,2017,NA
675.1,4.28571428571429,63,2017,NA
675.1,4.14285714285714,70,2017,NA
675.1,5.85714285714286,77,2017,NA
675.1,6.28571428571429,84,2017,NA
675.1,6.28571428571429,91,2017,NA
675.1,6.85714285714286,98,2017,NA
675.1,6.85714285714286,105,2017,NA
675.1,6.85714285714286,112,2017,NA
675.1,9,119,2017,NA
675.1,9.42857142857143,126,2017,NA
675.1,10.4285714285714,133,2017,NA
675.1,12.1428571428571,140,2017,NA
675.1,13.7142857142857,147,2017,NA
675.1,16.2857142857143,154,2017,NA
675.1,18.4285714285714,161,2017,NA
675.1,19.4285714285714,168,2017,NA
675.1,19.7142857142857,175,2017,NA
675.1,20.5714285714286,182,2017,NA
675.1,20,189,2017,NA
675.1,19.4285714285714,196,2017,NA
675.1,20.8571428571429,203,2017,NA
675.1,20.1428571428571,210,2017,NA
675.1,20.2857142857143,217,2017,NA
675.1,22,224,2017,NA
675.1,24.8571428571429,231,2017,NA
675.1,27,238,2017,NA
675.1,36.2857142857143,245,2017,NA
675.1,36,252,2017,NA
675.1,35.8571428571429,259,2017,NA
675.1,33.7142857142857,266,2017,NA
675.1,34,273,2017,NA
675.1,33.2857142857143,280,2017,NA
675.1,31.2857142857143,287,2017,NA
675.1,20.7142857142857,294,2017,NA
675.1,17.5714285714286,301,2017,NA
675.1,16.4285714285714,308,2017,NA
675.1,14.7142857142857,315,2017,NA
675.1,10.1428571428571,322,2017,NA
675.1,5.28571428571429,329,2017,NA
675.1,4.14285714285714,336,2017,NA
675.1,3.85714285714286,343,2017,NA
675.1,3.14285714285714,350,2017,NA
675.1,2.57142857142857,357,2017,NA
675.1,2.57142857142857,0,2017,NA
675.1,2.85714285714286,7,2017,NA
675.1,3,14,2017,NA
675.1,3,21,2018,NA
675.1,3.71428571428571,28,2018,NA
675.1,4.42857142857143,35,2018,NA
675.1,3.71428571428571,42,2018,NA
675.1,3.85714285714286,49,2018,NA
675.1,4.42857142857143,56,2018,NA
675.1,5,70,2018,NA
675.1,7.71428571428571,77,2018,NA
675.1,9.14285714285714,84,2018,NA
675.1,11,91,2018,NA
675.1,13,98,2018,NA
675.1,15.2857142857143,105,2018,NA
675.1,17.8571428571429,112,2018,NA
675.1,23,119,2018,NA
675.1,25.8571428571429,126,2018,NA
675.1,29.4285714285714,133,2018,NA
675.1,33.2857142857143,140,2018,NA
675.1,37.2857142857143,147,2018,NA
675.1,42.8571428571429,154,2018,NA
675.1,46,161,2018,NA
675.1,47.7142857142857,168,2018,NA
675.1,47.8571428571429,175,2018,NA
675.1,49.1428571428571,182,2018,NA
675.1,48.1428571428571,189,2018,NA
675.1,49,196,2018,NA
675.1,45,203,2018,NA
675.1,47,210,2018,NA
675.1,48.2857142857143,217,2018,NA
675.1,50.1428571428571,224,2018,NA
675.1,52.1428571428571,231,2018,NA
675.1,52.5714285714286,238,2018,NA
675.1,54.2857142857143,245,2018,NA
675.1,56.1428571428571,252,2018,NA
675.1,53,259,2018,NA
675.1,47.1428571428571,266,2018,NA
675.1,41.1428571428571,273,2018,NA
675.1,35.7142857142857,280,2018,NA
675.1,32.2857142857143,287,2018,NA
675.1,24.2857142857143,294,2018,NA
675.1,18.5714285714286,301,2018,NA
675.1,14.2857142857143,308,2018,NA
675.1,12,315,2018,NA
675.1,10.5714285714286,322,2018,NA
675.1,7.28571428571429,329,2018,NA
675.1,5.42857142857143,336,2018,NA
675.1,4.71428571428571,343,2018,NA
675.1,4.42857142857143,350,2018,NA
675.1,4,357,2018,NA
675.1,3.28571428571429,0,2018,NA
675.1,3.42857142857143,7,2018,NA
675.1,3.14285714285714,14,2018,NA
675.1,2.57142857142857,21,2019,NA
675.1,2.85714285714286,28,2019,NA
675.1,2.85714285714286,35,2019,NA
675.1,2.14285714285714,42,2019,NA
675.1,3,49,2019,NA
675.1,2.85714285714286,56,2019,NA
675.1,3.71428571428571,63,2019,NA
675.1,5.71428571428571,70,2019,NA
675.1,8.71428571428571,77,2019,NA
675.1,12.8571428571429,84,2019,NA
675.1,20.4285714285714,91,2019,NA
675.1,27.2857142857143,98,2019,NA
675.1,34,105,2019,NA
675.1,42.7142857142857,112,2019,NA
675.1,48.7142857142857,119,2019,NA
675.1,53.1428571428571,126,2019,NA
675.1,55.7142857142857,133,2019,NA
675.1,60.8571428571429,140,2019,NA
675.1,65.7142857142857,147,2019,NA
675.1,70.2857142857143,154,2019,NA
675.1,79,161,2019,NA
675.1,82.5714285714286,168,2019,NA
675.1,87.1428571428571,175,2019,NA
675.1,94.5714285714286,182,2019,NA
675.1,95.1428571428571,189,2019,NA
675.1,96.5714285714286,196,2019,NA
675.1,95.8571428571429,203,2019,NA
675.1,89.2857142857143,210,2019,NA
675.1,78.7142857142857,217,2019,NA
3721.1,1.14285714285714,105,2017,NA
3721.1,1.28571428571429,168,2017,NA
3721.1,1.28571428571429,175,2017,NA
3721.1,1.14285714285714,182,2017,NA
3721.1,1.14285714285714,189,2017,NA
3721.1,1.14285714285714,203,2017,NA
3721.1,1.14285714285714,210,2017,NA
3721.1,1.14285714285714,224,2017,NA
3721.1,1,266,2017,NA
3721.1,1,280,2017,NA
3721.1,1.14285714285714,287,2017,NA
3721.1,1.28571428571429,294,2017,NA
3721.1,1.28571428571429,301,2017,NA
3721.1,1.28571428571429,308,2017,NA
3721.1,1.28571428571429,315,2017,NA
3721.1,1.28571428571429,322,2017,NA
3721.1,1.28571428571429,329,2017,NA
3721.1,1.28571428571429,336,2017,NA
3721.1,1.14285714285714,343,2017,NA
3721.1,1.14285714285714,7,2017,NA
3721.1,1.14285714285714,21,2017,NA
3721.1,1.28571428571429,84,2017,NA
3721.1,1.28571428571429,105,2018,NA
3721.1,1.28571428571429,133,2018,NA
3721.1,1.14285714285714,140,2018,NA
3721.1,1.42857142857143,147,2018,NA
3721.1,1.71428571428571,154,2018,NA
3721.1,1.71428571428571,168,2018,NA
3721.1,1.71428571428571,175,2018,NA
3721.1,1.71428571428571,182,2018,NA
3721.1,2.14285714285714,196,2018,NA
3721.1,2.14285714285714,203,2018,NA
3721.1,2,210,2018,NA
3721.1,1.71428571428571,217,2018,NA
3721.1,1.71428571428571,287,2018,NA
3721.1,1.57142857142857,301,2018,NA
3721.1,1.57142857142857,336,2018,NA
3721.1,1.14285714285714,343,2018,NA
3721.1,1.14285714285714,28,2018,NA
3721.1,1,35,2018,NA
3721.1,1,49,2018,NA
3721.1,1,77,2019,NA
3721.1,1,112,2019,NA
3721.1,1,119,2019,NA
3721.1,1,133,2019,NA
3721.1,1,161,2019,NA
3721.1,1.14285714285714,182,2019,NA
3751.1,1.28571428571429,42,2017,NA
3751.1,1.28571428571429,49,2017,NA
3751.1,1.14285714285714,91,2017,NA
3751.1,1.14285714285714,126,2017,NA
3751.1,1.14285714285714,133,2017,NA
3751.1,1.14285714285714,161,2017,NA
3751.1,1.42857142857143,175,2017,NA
3751.1,1.28571428571429,182,2017,NA
3751.1,1.42857142857143,189,2017,NA
3751.1,1.42857142857143,196,2017,NA
3751.1,1.57142857142857,203,2017,NA
3751.1,1.71428571428571,210,2017,NA
3751.1,1.85714285714286,231,2017,NA
3751.1,1.71428571428571,238,2017,NA
3751.1,1.71428571428571,245,2017,NA
3751.1,1.57142857142857,252,2017,NA
3751.1,1.57142857142857,266,2017,NA
3751.1,1.42857142857143,273,2017,NA
3751.1,1.42857142857143,280,2017,NA
3751.1,1.71428571428571,294,2017,NA
3751.1,1.57142857142857,301,2017,NA
3751.1,1.57142857142857,308,2017,NA
3751.1,1.71428571428571,322,2017,NA
3751.1,1.71428571428571,343,2017,NA
3751.1,1.71428571428571,350,2017,NA
3751.1,1.71428571428571,364,2017,NA
3751.1,1.28571428571429,0,2017,NA
3751.1,1.28571428571429,7,2017,NA
3751.1,1.42857142857143,14,2017,NA
3751.1,1.28571428571429,21,2018,NA
3751.1,1.28571428571429,42,2018,NA
3751.1,1.28571428571429,77,2018,NA
3751.1,1.42857142857143,133,2018,NA
3751.1,1.42857142857143,140,2018,NA
3751.1,1.42857142857143,154,2018,NA
3751.1,1.42857142857143,161,2018,NA
3751.1,1.42857142857143,168,2018,NA
3751.1,2.57142857142857,175,2018,NA
3751.1,3,182,2018,NA
3751.1,3,189,2018,NA
3751.1,3.14285714285714,196,2018,NA
3751.1,3.42857142857143,203,2018,NA
3751.1,3.28571428571429,210,2018,NA
3751.1,3.42857142857143,217,2018,NA
3751.1,2.28571428571429,224,2018,NA
3751.1,1.85714285714286,231,2018,NA
3751.1,1.57142857142857,238,2018,NA
3751.1,1.42857142857143,245,2018,NA
3751.1,1.14285714285714,252,2018,NA
3751.1,1.14285714285714,266,2018,NA
3751.1,1.14285714285714,273,2018,NA
3751.1,1.28571428571429,280,2018,NA
3751.1,1.42857142857143,294,2018,NA
3751.1,1.42857142857143,301,2018,NA
3751.1,1.57142857142857,308,2018,NA
3751.1,1.71428571428571,315,2018,NA
3751.1,2,322,2018,NA
3751.1,1.85714285714286,329,2018,NA
3751.1,2.28571428571429,336,2018,NA
3751.1,2.28571428571429,343,2018,NA
3751.1,2.42857142857143,350,2018,NA
3751.1,2.28571428571429,357,2018,NA
3751.1,2.28571428571429,0,2018,NA
3751.1,2.14285714285714,7,2018,NA
3751.1,2.42857142857143,14,2018,NA
3751.1,1.85714285714286,28,2019,NA
3751.1,1.71428571428571,35,2019,NA
3751.1,1.57142857142857,63,2019,NA
3751.1,2.28571428571429,70,2019,NA
3751.1,2.14285714285714,77,2019,NA
3751.1,2.14285714285714,84,2019,NA
3751.1,2,91,2019,NA
3751.1,2,98,2019,NA
3751.1,2.14285714285714,105,2019,NA
3751.1,2.28571428571429,112,2019,NA
3751.1,1.85714285714286,126,2019,NA
3751.1,2.14285714285714,133,2019,NA
3751.1,3.28571428571429,154,2019,NA
3751.1,3.85714285714286,168,2019,NA
3751.1,3.85714285714286,175,2019,NA
3751.1,4.28571428571429,182,2019,NA
3751.1,4.85714285714286,189,2019,NA
3751.1,5,196,2019,NA
3751.1,5.42857142857143,203,2019,NA
3751.1,4.71428571428571,210,2019,NA
3860.1,1.28571428571429,105,2017,NA
3860.1,1.28571428571429,154,2017,NA
3860.1,1.42857142857143,189,2017,NA
3860.1,1.42857142857143,203,2017,NA
3860.1,1.42857142857143,210,2017,NA
3860.1,1.57142857142857,217,2017,NA
3860.1,1.57142857142857,231,2017,NA
3860.1,2,238,2017,NA
3860.1,2,252,2017,NA
3860.1,1.85714285714286,266,2017,NA
3860.1,1.85714285714286,280,2017,NA
3860.1,2.14285714285714,287,2017,NA
3860.1,2.28571428571429,294,2017,NA
3860.1,2.14285714285714,308,2017,NA
3860.1,1.57142857142857,315,2017,NA
3860.1,1.57142857142857,322,2017,NA
3860.1,1.57142857142857,329,2017,NA
3860.1,1.71428571428571,343,2017,NA
3860.1,1.42857142857143,357,2017,NA
3860.1,1.42857142857143,364,2017,NA
3860.1,1.42857142857143,7,2017,NA
3860.1,1.71428571428571,14,2017,NA
3860.1,1.71428571428571,35,2017,NA
3860.1,1.85714285714286,49,2018,NA
3860.1,1.71428571428571,63,2018,NA
3860.1,1.71428571428571,77,2018,NA
3860.1,1.57142857142857,91,2018,NA
3860.1,1.57142857142857,105,2018,NA
3860.1,1.28571428571429,161,2018,NA
3860.1,1.28571428571429,168,2018,NA
3860.1,1.28571428571429,231,2018,NA
3860.1,1.42857142857143,273,2018,NA
3860.1,1.42857142857143,280,2018,NA
3860.1,1.28571428571429,287,2018,NA
3860.1,1.28571428571429,308,2018,NA
3860.1,1.28571428571429,315,2018,NA
3860.1,1.28571428571429,350,2018,NA
3860.1,1.14285714285714,357,2018,NA
3860.1,1,21,2018,NA
3860.1,1,28,2018,NA
3860.1,1,35,2018,NA
3860.1,1,63,2019,NA
3860.1,1.28571428571429,70,2019,NA
3860.1,1.28571428571429,77,2019,NA
3860.1,1.28571428571429,98,2019,NA
3860.1,1.42857142857143,112,2019,NA
3860.1,1.42857142857143,119,2019,NA
3860.1,1.42857142857143,126,2019,NA
3860.1,1.42857142857143,133,2019,NA
3860.1,1.14285714285714,140,2019,NA
3860.1,1.14285714285714,154,2019,NA
3860.1,1.57142857142857,161,2019,NA
3860.1,1.42857142857143,182,2019,NA
3860.1,1.42857142857143,189,2019,NA
3860.1,1.85714285714286,196,2019,NA
3860.1,2.28571428571429,203,2019,NA
3860.1,2.28571428571429,210,2019,NA
443.1,1.57142857142857,91,2017,NA
443.1,1.57142857142857,119,2017,NA
443.1,1.28571428571429,126,2017,NA
443.1,1.14285714285714,140,2017,NA
443.1,1.14285714285714,161,2017,NA
443.1,1.85714285714286,196,2017,NA
443.1,1.85714285714286,203,2017,NA
443.1,2.14285714285714,210,2017,NA
443.1,2.42857142857143,217,2017,NA
443.1,2.42857142857143,224,2017,NA
443.1,2.57142857142857,231,2017,NA
443.1,3.28571428571429,238,2017,NA
443.1,2.71428571428571,245,2017,NA
443.1,2.71428571428571,259,2017,NA
443.1,2.57142857142857,266,2017,NA
443.1,2.42857142857143,273,2017,NA
443.1,2.42857142857143,280,2017,NA
443.1,2.28571428571429,287,2017,NA
443.1,1.57142857142857,294,2017,NA
443.1,1.42857142857143,315,2017,NA
443.1,1.57142857142857,329,2017,NA
443.1,1.42857142857143,343,2017,NA
443.1,1.28571428571429,7,2017,NA
443.1,1.28571428571429,14,2017,NA
443.1,1.14285714285714,21,2017,NA
443.1,1.28571428571429,42,2018,NA
443.1,1.42857142857143,49,2018,NA
443.1,1.28571428571429,56,2018,NA
443.1,1.42857142857143,70,2018,NA
443.1,1.42857142857143,77,2018,NA
443.1,1.57142857142857,84,2018,NA
443.1,1.57142857142857,91,2018,NA
443.1,1.57142857142857,98,2018,NA
443.1,1.42857142857143,105,2018,NA
443.1,1.42857142857143,112,2018,NA
443.1,1.42857142857143,126,2018,NA
443.1,1.42857142857143,140,2018,NA
443.1,1.28571428571429,154,2018,NA
443.1,1.28571428571429,161,2018,NA
443.1,1.71428571428571,168,2018,NA
443.1,2,175,2018,NA
443.1,2.14285714285714,182,2018,NA
443.1,2.85714285714286,189,2018,NA
443.1,3.28571428571429,196,2018,NA
443.1,3.71428571428571,203,2018,NA
443.1,4.14285714285714,210,2018,NA
443.1,4.14285714285714,217,2018,NA
443.1,4.14285714285714,224,2018,NA
443.1,4.85714285714286,231,2018,NA
443.1,4.42857142857143,238,2018,NA
443.1,4.14285714285714,245,2018,NA
443.1,4.71428571428571,252,2018,NA
443.1,5.14285714285714,259,2018,NA
443.1,4.71428571428571,266,2018,NA
443.1,4.85714285714286,273,2018,NA
443.1,4,280,2018,NA
443.1,3.57142857142857,287,2018,NA
443.1,3.71428571428571,294,2018,NA
443.1,2.85714285714286,301,2018,NA
443.1,2,308,2018,NA
443.1,1.85714285714286,315,2018,NA
443.1,1.71428571428571,322,2018,NA
443.1,1.71428571428571,329,2018,NA
443.1,1.71428571428571,357,2018,NA
443.1,1.57142857142857,21,2018,NA
443.1,1.42857142857143,56,2018,NA
443.1,1.57142857142857,63,2018,NA
443.1,1.57142857142857,70,2019,NA
443.1,1.28571428571429,84,2019,NA
443.1,1.85714285714286,91,2019,NA
443.1,1.85714285714286,98,2019,NA
443.1,2,105,2019,NA
443.1,2,112,2019,NA
443.1,2,119,2019,NA
443.1,2,133,2019,NA
443.1,2.14285714285714,140,2019,NA
443.1,2,147,2019,NA
443.1,2.28571428571429,154,2019,NA
443.1,2.42857142857143,161,2019,NA
443.1,2.85714285714286,168,2019,NA
443.1,2.85714285714286,175,2019,NA
443.1,3,182,2019,NA
443.1,3.14285714285714,189,2019,NA
443.1,3.14285714285714,196,2019,NA
443.1,3.14285714285714,203,2019,NA
443.1,2.85714285714286,210,2019,NA
616.1,2.14285714285714,91,2017,NA
616.1,2,98,2017,NA
616.1,2.14285714285714,105,2017,NA
616.1,2.57142857142857,112,2017,NA
616.1,3.14285714285714,119,2017,NA
616.1,3.28571428571429,126,2017,NA
616.1,4.42857142857143,133,2017,NA
616.1,5.42857142857143,140,2017,NA
616.1,7,147,2017,NA
616.1,10,154,2017,NA
616.1,11.4285714285714,161,2017,NA
616.1,12,168,2017,NA
616.1,12.7142857142857,175,2017,NA
616.1,12.2857142857143,182,2017,NA
616.1,13.2857142857143,189,2017,NA
616.1,14,196,2017,NA
616.1,13.2857142857143,203,2017,NA
616.1,17.1428571428571,210,2017,NA
616.1,20,217,2017,NA
616.1,21.1428571428571,224,2017,NA
616.1,22.8571428571429,231,2017,NA
616.1,23.2857142857143,238,2017,NA
616.1,23.7142857142857,245,2017,NA
616.1,23,252,2017,NA
616.1,19.1428571428571,259,2017,NA
616.1,16.8571428571429,266,2017,NA
616.1,15.2857142857143,273,2017,NA
616.1,13.1428571428571,280,2017,NA
616.1,10.8571428571429,287,2017,NA
616.1,9,294,2017,NA
616.1,7.28571428571429,301,2017,NA
616.1,5.28571428571429,308,2017,NA
616.1,3.57142857142857,315,2017,NA
616.1,2.85714285714286,322,2017,NA
616.1,2.57142857142857,329,2017,NA
616.1,2,336,2017,NA
616.1,1.14285714285714,28,2017,NA
616.1,1.14285714285714,56,2017,NA
616.1,1.28571428571429,77,2017,NA
616.1,4.28571428571429,84,2018,NA
616.1,6.85714285714286,91,2018,NA
616.1,9.57142857142857,98,2018,NA
616.1,12,112,2018,NA
616.1,14.8571428571429,119,2018,NA
616.1,17.2857142857143,126,2018,NA
616.1,21.8571428571429,133,2018,NA
616.1,22.4285714285714,140,2018,NA
616.1,25.1428571428571,147,2018,NA
616.1,27.5714285714286,154,2018,NA
616.1,30.4285714285714,161,2018,NA
616.1,33.4285714285714,168,2018,NA
616.1,38.2857142857143,175,2018,NA
616.1,38.8571428571429,182,2018,NA
616.1,41,189,2018,NA
616.1,39.7142857142857,196,2018,NA
616.1,40,203,2018,NA
616.1,38,210,2018,NA
616.1,39,217,2018,NA
616.1,35.1428571428571,224,2018,NA
616.1,37.1428571428571,231,2018,NA
616.1,37.7142857142857,238,2018,NA
616.1,40,245,2018,NA
616.1,38.7142857142857,252,2018,NA
616.1,38,259,2018,NA
616.1,35.4285714285714,266,2018,NA
616.1,34,273,2018,NA
616.1,28.2857142857143,280,2018,NA
616.1,22.1428571428571,287,2018,NA
616.1,16.2857142857143,294,2018,NA
616.1,13.4285714285714,301,2018,NA
616.1,10.8571428571429,308,2018,NA
616.1,6.71428571428571,315,2018,NA
616.1,4.71428571428571,322,2018,NA
616.1,3.14285714285714,329,2018,NA
616.1,3,336,2018,NA
616.1,2.71428571428571,343,2018,NA
616.1,1.42857142857143,350,2018,NA
616.1,1.42857142857143,357,2018,NA
616.1,1.28571428571429,7,2018,NA
616.1,1.14285714285714,14,2018,NA
616.1,1.28571428571429,21,2018,NA
616.1,1.42857142857143,35,2019,NA
