"day","year","lat_bin","lon_bin","day_count"
18,2017,25,-101,2
18,2017,35,-119,1
18,2018,-35,23,1
18,2018,-19,-63,1
18,2018,9,-83,1
18,2018,9,-79,2
18,2018,11,-85,1
18,2018,15,-97,7
18,2018,15,-93,1
18,2018,15,-91,1
18,2018,15,-89,1
18,2018,17,-97,1
18,2018,17,-93,1
18,2018,19,-99,2
18,2018,19,-97,1
18,2018,19,-69,1
18,2018,21,-105,2
18,2018,21,-99,1
18,2018,21,-89,1
18,2018,23,115,1
18,2018,25,-107,1
18,2018,25,-81,1
18,2018,27,-83,1
18,2018,33,-119,1
18,2018,33,-117,1
18,2018,33,-111,1
18,2018,35,-119,3
19,2015,-41,175,1
19,2015,-11,41,1
19,2015,19,-99,6
19,2015,21,-105,5
19,2015,23,-107,1
19,2015,23,89,1
19,2015,27,-99,1
19,2015,29,-95,1
19,2015,33,-117,1
19,2015,37,-123,1
19,2016,19,-95,2
19,2016,19,99,1
19,2016,21,-105,6
19,2016,23,-107,4
19,2016,23,-97,1
19,2016,25,-81,1
19,2016,27,-99,4
19,2016,27,-81,2
19,2016,29,-81,5
19,2016,33,-97,1
19,2016,37,-123,1
19,2017,9,-79,1
19,2017,15,-85,1
19,2017,17,-89,1
19,2017,19,-99,1
19,2017,19,-71,1
19,2017,21,-101,2
19,2017,23,-107,8
19,2017,23,115,2
19,2017,25,-101,2
19,2017,25,-81,2
19,2017,27,-97,1
19,2017,29,-95,2
19,2017,29,-81,4
19,2017,31,-97,4
19,2017,33,-97,1
19,2017,41,1,1
19,2018,1,31,1
19,2018,1,103,1
19,2018,15,-97,1
19,2018,17,-99,1
19,2018,17,-97,1
19,2018,17,-93,2
19,2018,17,-91,1
19,2018,19,-99,2
19,2018,19,-89,5
19,2018,19,-69,6
19,2018,21,-105,2
19,2018,21,-101,1
19,2018,23,-107,1
19,2018,25,-81,7
19,2018,27,-81,1
19,2018,29,-103,4
19,2018,29,-95,1
19,2018,31,-101,1
19,2018,31,-97,1
19,2018,33,-111,1
19,2018,35,-119,4
19,2018,39,-121,2
20,2015,-31,29,1
20,2015,-25,31,1
20,2015,19,-99,9
20,2015,21,-105,6
20,2015,21,-99,1
20,2015,23,-107,18
20,2015,23,89,1
20,2015,29,-99,1
20,2015,31,-97,1
20,2015,33,-97,1
20,2015,37,-123,2
20,2016,-43,173,1
20,2016,-9,115,2
20,2016,17,-93,3
20,2016,19,-95,2
20,2016,19,-89,1
20,2016,19,-87,2
20,2016,19,-77,4
20,2016,21,-105,3
20,2016,23,-107,7
20,2016,27,-83,3
20,2016,27,-81,1
20,2016,31,-107,2
20,2016,33,-115,2
20,2016,33,-111,1
20,2016,37,-123,1
20,2016,37,-121,2
20,2016,37,-117,1
20,2017,-41,175,1
20,2017,15,-87,1
20,2017,17,-93,1
20,2017,17,-89,1
20,2017,19,-105,3
20,2017,19,-99,1
20,2017,21,-105,1
20,2017,23,-99,1
20,2017,25,-101,1
20,2017,29,-95,1
20,2017,29,-81,1
20,2017,31,-99,4
20,2017,31,-97,3
20,2017,31,-95,1
20,2017,33,-97,3
20,2017,33,-95,1
20,2018,-41,173,1
20,2018,-37,145,1
20,2018,-33,25,1
20,2018,-15,29,1
20,2018,-7,107,1
20,2018,1,103,1
20,2018,9,-81,2
20,2018,11,-85,1
20,2018,15,-97,4
20,2018,17,-97,1
20,2018,19,-97,3
20,2018,19,-69,2
20,2018,19,-65,1
20,2018,21,-99,1
20,2018,21,-89,1
20,2018,23,-107,1
20,2018,27,-99,1
20,2018,27,-83,4
20,2018,29,-103,1
20,2018,29,-99,3
20,2018,29,-97,3
20,2018,33,-97,1
20,2018,35,-119,2
20,2018,37,-123,5
20,2018,37,-121,2
20,2018,39,-123,1
21,2015,-25,31,1
21,2015,19,-101,1
21,2015,23,89,1
21,2015,29,-101,1
21,2015,29,-95,1
21,2015,29,-81,2
21,2015,35,-119,1
21,2015,37,-123,1
21,2016,-35,21,1
21,2016,19,-105,3
21,2016,21,-89,1
21,2016,23,-107,1
21,2016,25,-81,1
21,2016,27,-99,1
21,2016,27,-97,1
21,2016,29,-83,1
21,2016,31,-97,2
21,2016,33,-117,2
21,2016,37,-121,1
21,2017,-33,23,1
21,2017,15,-93,1
21,2017,15,-87,2
21,2017,19,-101,5
21,2017,19,-99,3
21,2017,21,-97,1
21,2017,23,-107,4
21,2017,23,115,1
21,2017,25,-101,1
21,2017,27,-81,1
21,2017,29,-97,2
21,2017,29,-95,1
21,2017,29,-81,2
21,2017,31,-99,4
21,2017,31,-97,6
21,2017,33,-97,2
21,2018,-33,25,1
21,2018,1,103,1
21,2018,9,-81,1
21,2018,15,-97,9
21,2018,19,-99,1
21,2018,19,-89,11
21,2018,19,-75,1
21,2018,19,-71,1
21,2018,19,-69,1
21,2018,19,-65,1
21,2018,19,83,1
21,2018,21,-105,2
21,2018,23,-109,1
21,2018,25,-101,2
21,2018,25,-81,1
21,2018,27,-99,1
21,2018,27,-97,1
21,2018,27,-83,3
21,2018,27,-81,3
21,2018,29,-83,2
21,2018,31,-87,1
21,2018,33,-117,3
21,2018,33,-111,1
21,2018,33,-99,1
21,2018,35,-119,2
21,2018,37,-123,2
21,2018,45,7,1
22,2015,-39,-71,1
22,2015,19,-99,5
22,2015,21,-105,1
22,2015,21,-99,1
22,2015,23,-107,6
22,2015,27,-83,1
22,2015,29,-83,2
22,2015,37,-123,5
22,2015,39,-123,1
22,2016,-1,131,1
22,2016,21,-105,4
22,2016,23,-107,2
22,2016,25,-81,2
22,2016,27,-99,1
22,2016,31,-99,1
22,2016,35,-119,2
22,2016,37,-115,1
22,2017,-25,31,3
22,2017,15,-85,4
22,2017,19,-105,1
22,2017,19,-97,2
22,2017,21,-105,2
22,2017,21,-101,5
22,2017,21,-99,1
22,2017,25,-109,3
22,2017,27,-97,15
22,2017,29,-99,1
22,2017,29,-95,2
22,2017,31,-97,6
22,2017,37,-87,1
22,2017,37,-5,1
22,2018,9,-79,1
22,2018,19,-99,1
22,2018,19,-97,1
22,2018,21,-105,1
22,2018,23,-107,1
22,2018,23,115,1
22,2018,27,-97,5
22,2018,27,-81,5
22,2018,29,-95,1
22,2018,31,-97,1
22,2018,33,-119,2
22,2018,33,-117,2
22,2018,35,-119,1
22,2018,39,-123,1
23,2015,11,-85,2
23,2015,19,-89,1
23,2015,21,-105,5
23,2015,23,-107,2
23,2015,25,-109,1
23,2015,27,-81,4
23,2016,-45,171,1
23,2016,17,-93,1
23,2016,19,-95,2
23,2016,19,-71,1
23,2016,19,-67,1
23,2016,21,-105,1
23,2016,21,-87,1
23,2016,23,-107,5
23,2016,25,-81,1
23,2016,27,-99,1
23,2016,27,-81,1
23,2016,29,-97,1
23,2016,31,-99,2
23,2016,39,-123,1
23,2017,15,-93,1
23,2017,17,-93,1
23,2017,19,-103,6
23,2017,19,-99,1
23,2017,19,-73,2
23,2017,21,-99,1
23,2017,21,-97,1
23,2017,25,-101,1
23,2017,25,-81,1
23,2017,27,-99,1
23,2017,27,-97,9
23,2017,27,-83,1
23,2017,29,-97,1
23,2017,31,-99,2
23,2017,31,-97,3
23,2017,33,-111,1
23,2017,33,-97,1
23,2017,35,-119,1
23,2017,43,-71,1
23,2018,-33,23,1
23,2018,1,103,2
23,2018,5,-75,1
23,2018,9,-85,1
23,2018,11,-85,1
23,2018,15,-97,12
23,2018,17,-97,3
23,2018,17,-93,2
23,2018,19,-89,5
23,2018,19,-75,2
23,2018,19,109,4
23,2018,25,-81,1
23,2018,27,-97,1
23,2018,27,-81,2
23,2018,29,-83,1
23,2018,29,-17,1
23,2018,33,-117,2
23,2018,35,-119,3
23,2018,37,-123,6
23,2018,39,-123,1
23,2018,43,-81,1
24,2015,-23,29,1
24,2015,9,-83,1
24,2015,19,-99,2
24,2015,21,-101,1
24,2015,23,-107,1
24,2015,31,-91,1
24,2015,33,-97,1
24,2015,35,-119,1
24,2015,37,-123,2
24,2016,9,-85,1
24,2016,17,-97,1
24,2016,17,-95,3
24,2016,19,-99,1
24,2016,19,-95,2
24,2016,21,-105,3
24,2016,23,-107,1
24,2016,29,-97,1
24,2016,29,-95,1
24,2016,33,-119,4
24,2016,35,-119,1
24,2017,-25,15,1
24,2017,-9,115,1
24,2017,19,-99,1
24,2017,19,-97,2
24,2017,21,-105,1
24,2017,21,-99,1
24,2017,21,-97,1
24,2017,23,-107,3
24,2017,25,-101,1
24,2017,27,-97,1
24,2017,27,-81,1
24,2017,29,-99,1
24,2017,29,-95,1
24,2017,31,-97,13
24,2017,31,-93,1
24,2017,33,-97,2
24,2017,35,-117,4
24,2017,35,-93,1
24,2017,37,-121,1
24,2018,-43,173,1
24,2018,-41,173,1
24,2018,-33,23,1
24,2018,1,103,3
24,2018,5,-75,2
24,2018,11,-85,1
24,2018,11,-83,1
24,2018,15,-97,1
24,2018,17,-97,1
24,2018,19,-99,4
24,2018,19,-89,1
24,2018,21,-105,1
24,2018,27,-83,1
24,2018,27,-81,4
24,2018,31,-103,1
24,2018,33,-119,1
24,2018,33,-111,2
24,2018,35,-119,1
24,2018,37,-123,2
24,2018,37,-77,2
25,2015,9,-81,1
25,2015,19,-95,1
25,2015,21,-105,1
25,2015,23,-107,2
25,2015,23,-99,4
25,2015,27,-81,12
25,2015,31,-93,1
25,2015,33,-119,2
25,2015,33,-97,1
25,2015,35,-119,2
25,2016,11,-85,1
25,2016,17,-93,2
25,2016,21,-105,1
25,2016,27,-99,3
25,2016,29,-97,2
25,2016,31,-97,1
25,2016,33,-117,1
25,2016,33,-97,1
25,2016,37,-123,3
25,2017,9,-83,1
25,2017,17,-89,1
25,2017,19,-97,2
25,2017,21,-105,2
25,2017,21,-99,1
25,2017,23,-107,4
25,2017,23,-81,1
25,2017,25,-81,2
25,2017,27,-97,11
25,2017,27,-81,3
25,2017,29,-97,1
25,2017,29,-95,1
25,2017,31,-97,10
25,2017,35,-119,2
25,2017,37,-123,3
25,2018,-43,147,1
25,2018,-39,147,2
25,2018,-37,147,3
25,2018,-21,-43,1
25,2018,1,103,5
25,2018,5,-71,1
25,2018,19,-105,1
25,2018,19,-65,1
25,2018,19,99,3
25,2018,19,109,1
25,2018,21,-105,1
25,2018,21,-87,2
25,2018,23,-99,1
25,2018,27,-81,6
25,2018,33,-117,3
25,2018,33,-111,1
25,2018,33,-97,2
25,2018,35,-119,3
26,2015,-41,175,1
26,2015,9,-83,1
26,2015,19,-99,2
26,2015,23,-107,1
26,2015,25,-81,5
26,2015,27,-99,3
26,2015,29,-83,1
26,2015,35,-119,1
26,2016,17,-91,1
26,2016,19,-105,2
26,2016,19,-95,1
26,2016,21,-105,6
26,2016,23,-107,4
26,2016,23,121,1
26,2016,29,-81,4
26,2016,37,-9,1
26,2016,39,-9,1
26,2017,-33,23,1
26,2017,-31,-65,1
26,2017,1,103,1
26,2017,15,-93,2
26,2017,17,-89,1
26,2017,19,-99,11
26,2017,19,-97,1
26,2017,19,-65,1
26,2017,21,-99,1
26,2017,23,121,1
26,2017,25,-97,10
26,2017,27,-97,2
26,2017,27,-83,1
26,2017,29,-101,1
26,2017,29,-95,2
26,2017,29,-81,2
26,2017,31,-99,2
26,2017,31,-97,1
26,2017,33,-97,1
26,2017,35,-119,1
26,2017,37,-123,1
26,2017,37,-121,2
26,2018,-37,147,5
26,2018,11,-85,2
26,2018,15,-89,1
26,2018,17,-93,1
26,2018,19,-99,2
26,2018,19,-65,1
26,2018,21,-105,2
26,2018,21,-101,1
26,2018,21,-87,1
26,2018,25,-101,1
26,2018,25,-81,1
26,2018,27,-81,1
26,2018,29,-81,2
26,2018,31,-97,1
26,2018,31,-85,1
26,2018,33,-111,5
26,2018,35,-119,4
26,2018,37,-87,1
26,2018,39,-87,1
26,2018,45,-1,1
27,2015,9,-83,2
27,2015,17,-89,1
27,2015,19,-99,9
27,2015,21,-105,1
27,2015,23,-107,3
27,2015,27,-99,1
27,2015,27,-97,3
27,2015,27,-83,1
27,2015,33,-97,2
27,2015,35,-119,1
27,2015,37,-121,1
27,2016,-37,175,1
27,2016,9,-85,2
27,2016,13,-85,5
27,2016,15,-87,1
27,2016,17,-93,1
27,2016,19,-95,5
27,2016,21,-89,1
27,2016,23,-107,2
27,2016,29,-17,1
27,2016,35,-119,1
27,2016,35,-117,1
27,2016,37,-123,5
27,2016,37,-121,3
27,2016,37,-77,1
27,2017,-39,179,1
27,2017,-23,27,2
27,2017,9,-79,1
27,2017,17,-91,1
27,2017,19,-99,4
27,2017,19,-95,3
27,2017,21,-159,1
27,2017,21,-105,2
27,2017,21,-99,9
27,2017,23,-109,1
27,2017,23,-107,1
27,2017,25,-81,3
27,2017,27,-97,4
27,2017,29,-97,1
27,2017,31,-113,1
27,2017,33,-117,1
27,2017,35,-119,1
27,2017,35,-117,2
27,2017,37,-123,1
27,2017,39,-123,2
27,2017,39,-121,2
27,2018,-37,149,1
27,2018,-33,25,1
27,2018,9,-85,1
27,2018,9,-79,1
27,2018,13,-87,2
27,2018,15,-61,1
27,2018,17,-93,2
27,2018,19,-99,8
27,2018,19,-71,3
27,2018,21,-105,2
27,2018,21,-87,1
27,2018,23,-107,1
27,2018,25,-99,1
27,2018,27,-99,4
27,2018,27,-81,6
27,2018,29,-83,1
27,2018,29,-81,1
27,2018,31,-85,1
27,2018,33,-117,1
27,2018,33,-111,1
27,2018,33,-97,3
27,2018,35,-121,1
27,2018,35,-119,2
27,2018,35,-117,1
27,2018,37,-123,2
27,2018,37,-121,2
27,2018,39,-123,1
28,2015,-23,29,3
28,2015,9,-83,1
28,2015,11,-85,1
28,2015,19,-99,8
28,2015,21,-105,2
28,2015,23,-107,16
28,2015,29,-95,1
28,2015,33,-111,2
28,2015,33,-97,1
28,2015,37,-123,1
28,2015,37,-121,1
28,2015,39,-123,1
28,2016,9,-79,1
28,2016,11,-85,1
28,2016,13,-85,2
28,2016,21,-105,1
28,2016,25,-97,2
28,2016,27,-97,1
28,2016,29,-81,1
28,2016,33,-97,1
28,2016,35,-121,1
28,2016,35,-119,2
28,2016,41,-81,1
28,2017,-37,175,1
28,2017,15,-97,4
28,2017,15,101,1
28,2017,17,-93,1
28,2017,19,-99,3
28,2017,21,-105,4
28,2017,23,-111,1
28,2017,23,-109,1
28,2017,23,-107,7
28,2017,23,121,1
28,2017,25,-111,1
28,2017,25,-81,4
28,2017,31,-97,7
28,2017,33,-119,1
28,2017,33,-115,1
28,2017,33,-99,1
28,2017,33,-97,2
28,2017,35,-119,6
28,2017,37,-123,4
28,2017,37,-121,1
28,2017,39,-121,1
28,2017,41,-123,2
28,2018,-37,175,1
28,2018,-33,25,3
28,2018,-33,27,1
28,2018,-29,33,1
28,2018,9,-85,1
28,2018,17,-97,1
28,2018,19,-101,1
28,2018,19,-99,1
28,2018,19,-97,1
28,2018,21,-87,1
28,2018,25,-101,2
28,2018,25,-81,1
28,2018,27,-97,1
28,2018,27,-81,6
28,2018,29,-97,1
28,2018,29,-95,1
28,2018,29,-81,2
28,2018,31,-99,1
28,2018,31,-97,2
28,2018,33,-111,4
28,2018,33,-97,2
28,2018,35,-119,4
28,2018,35,-117,1
28,2018,37,-123,10
28,2018,37,-121,5
28,2018,39,-123,1
28,2018,39,-121,2
28,2018,39,-9,1
29,2015,-23,29,1
29,2015,9,-83,1
29,2015,17,-93,2
29,2015,19,-99,4
29,2015,27,-99,3
29,2015,29,-83,3
29,2015,31,-97,1
29,2015,31,-95,1
29,2015,35,-93,1
29,2015,37,-123,1
29,2016,-41,175,1
29,2016,-35,173,1
29,2016,11,-85,3
29,2016,17,-93,1
29,2016,19,-95,1
29,2016,21,-105,1
29,2016,23,-105,1
29,2016,27,-97,2
29,2016,29,-95,1
29,2016,31,-97,2
29,2016,33,-97,7
29,2016,33,-95,1
29,2016,35,-121,1
29,2016,35,-119,4
29,2017,-25,-47,1
29,2017,9,-81,3
29,2017,9,-79,1
29,2017,15,-97,8
29,2017,17,-93,3
29,2017,19,-105,2
29,2017,19,-101,1
29,2017,19,-99,1
29,2017,19,-69,1
29,2017,19,-67,1
29,2017,21,-105,5
29,2017,21,-103,5
29,2017,23,-99,3
29,2017,27,-109,1
29,2017,27,-97,8
29,2017,29,-99,2
29,2017,31,-99,4
29,2017,31,-97,15
29,2017,33,-119,1
29,2017,33,-117,1
29,2017,33,-97,3
29,2017,35,-119,2
29,2017,37,-123,4
29,2018,-43,173,1
29,2018,-37,149,2
29,2018,-33,23,1
29,2018,-29,153,1
29,2018,-7,39,1
29,2018,1,103,1
29,2018,13,-87,1
29,2018,15,-91,3
29,2018,25,-97,2
29,2018,25,-81,1
29,2018,27,-99,1
29,2018,27,-97,2
29,2018,27,-81,5
29,2018,29,-81,4
29,2018,31,-97,1
29,2018,31,-93,1
29,2018,33,-119,3
29,2018,33,-117,1
29,2018,33,-111,1
29,2018,35,-119,9
30,2015,-19,33,2
30,2015,19,-99,3
30,2015,21,-105,1
30,2015,23,-107,3
30,2015,37,-123,2
30,2015,37,-121,1
30,2015,39,-123,1
30,2016,-27,31,5
30,2016,11,-85,1
30,2016,17,-93,2
30,2016,17,-91,1
30,2016,19,-89,2
30,2016,21,-105,1
30,2016,21,-101,1
30,2016,23,-109,1
30,2016,23,-107,1
30,2016,23,-101,3
30,2016,25,-107,1
30,2016,27,-101,1
30,2016,27,-97,2
30,2016,29,-81,2
30,2016,31,-97,2
30,2016,33,-97,10
30,2016,33,-95,1
30,2017,-9,115,1
30,2017,9,-83,1
30,2017,15,-93,1
30,2017,19,-101,1
30,2017,19,-99,2
30,2017,19,-97,3
30,2017,23,-107,7
30,2017,23,115,1
30,2017,25,-97,4
30,2017,27,-97,1
30,2017,27,-83,5
30,2017,27,-81,2
30,2017,31,-97,14
30,2017,31,-95,2
30,2017,33,-117,2
30,2017,35,-119,2
30,2017,35,-93,1
30,2017,37,-123,1
30,2017,39,-123,2
30,2018,-17,-63,1
30,2018,1,103,1
30,2018,5,-73,1
30,2018,9,-83,3
30,2018,13,-87,3
30,2018,15,-97,1
30,2018,15,-91,6
30,2018,19,-103,1
30,2018,19,-99,3
30,2018,19,-97,1
30,2018,21,-105,2
30,2018,21,-87,6
30,2018,23,-107,1
30,2018,23,115,1
30,2018,25,-81,1
30,2018,27,-97,1
30,2018,27,-81,3
30,2018,29,-81,1
30,2018,31,-97,1
30,2018,33,-119,2
30,2018,33,-117,2
30,2018,35,-119,4
30,2018,37,-123,5
30,2018,37,-121,2
30,2018,39,-123,2
31,2015,-41,175,1
31,2015,-29,27,1
31,2015,19,-99,2
31,2015,21,-105,1
31,2015,23,-107,4
31,2015,29,-83,2
31,2015,29,-81,4
31,2015,33,-117,4
31,2015,35,-119,1
31,2015,37,-121,2
31,2016,-27,31,1
31,2016,11,-85,1
31,2016,17,-93,1
31,2016,19,-95,1
31,2016,21,-105,1
31,2016,21,-99,2
31,2016,23,121,2
31,2016,27,-97,1
31,2016,29,-95,1
31,2016,31,-101,1
31,2016,31,-97,1
31,2016,31,-95,1
31,2016,33,-97,14
31,2017,-33,23,1
31,2017,-19,33,1
31,2017,9,-83,1
31,2017,19,-105,1
31,2017,19,-101,2
31,2017,19,-99,1
31,2017,19,-97,2
31,2017,21,-105,1
31,2017,21,-87,1
31,2017,23,-107,1
31,2017,25,-101,1
31,2017,29,-97,2
31,2017,29,-95,1
31,2017,31,-97,12
31,2017,33,-119,1
31,2017,33,-111,1
31,2017,35,-85,1
31,2017,37,-123,1
31,2017,39,-121,2
31,2018,-41,175,1
31,2018,-31,31,3
31,2018,-29,153,1
31,2018,19,99,1
31,2018,21,-105,2
31,2018,21,-97,1
31,2018,23,-79,1
31,2018,27,-101,1
31,2018,27,-81,1
31,2018,29,-81,1
31,2018,31,-97,1
31,2018,33,-119,2
31,2018,33,-117,1
31,2018,35,-119,9
31,2018,35,-115,1
31,2018,35,-83,3
31,2018,37,-123,3
31,2018,37,-121,4
31,2018,37,-119,1
31,2018,37,-115,1
31,2018,39,-123,4
32,2015,-23,27,1
32,2015,19,-99,1
32,2015,21,-105,3
32,2015,25,-81,3
32,2015,29,-83,1
32,2015,33,-119,1
32,2015,33,-117,1
32,2015,33,-111,1
32,2015,33,-97,1
32,2015,35,-119,2
32,2015,37,-123,1
32,2016,11,-85,2
32,2016,13,99,1
32,2016,19,-99,1
32,2016,19,-95,1
32,2016,21,-103,1
32,2016,21,-101,2
32,2016,23,-107,1
32,2016,23,-99,2
32,2016,27,-97,1
32,2016,29,-97,1
32,2016,31,-97,1
32,2016,33,-119,1
32,2016,33,-97,2
32,2016,37,-123,2
32,2017,-33,23,1
32,2017,-29,29,1
32,2017,-13,131,1
32,2017,7,79,1
32,2017,9,-79,1
32,2017,17,-93,1
32,2017,19,-99,1
32,2017,19,-97,3
32,2017,19,-75,2
32,2017,21,-103,1
32,2017,21,-101,1
32,2017,21,-77,2
32,2017,23,113,1
32,2017,25,-101,1
32,2017,27,-97,4
32,2017,29,-95,1
32,2017,29,-91,1
32,2017,29,-81,1
32,2017,31,-99,1
32,2017,31,-97,5
32,2017,31,-91,1
32,2017,33,-117,1
32,2017,33,-111,2
32,2017,33,-97,3
32,2017,33,-95,1
32,2017,35,-119,1
32,2018,-33,25,1
32,2018,-1,-79,3
32,2018,1,103,1
32,2018,7,-75,1
32,2018,17,-97,1
32,2018,17,-93,2
32,2018,17,-67,3
32,2018,19,-101,1
32,2018,19,-99,1
32,2018,19,-97,3
32,2018,19,109,2
32,2018,21,-105,4
32,2018,21,-101,1
32,2018,23,-79,4
32,2018,25,-101,1
32,2018,27,-97,1
32,2018,27,-81,11
32,2018,29,-111,1
32,2018,29,-83,3
32,2018,31,-97,1
32,2018,33,-99,1
32,2018,35,-119,13
32,2018,37,-123,5
32,2018,39,-123,4
32,2018,39,-121,2
33,2015,19,-103,1
33,2015,19,-99,2
33,2015,19,-71,1
33,2015,21,-105,1
33,2015,23,-107,6
33,2015,33,-117,1
33,2015,35,-119,1
33,2016,-41,147,2
33,2016,11,-85,1
33,2016,13,99,4
33,2016,21,-99,1
33,2016,23,-107,1
33,2016,25,-81,1
33,2016,27,-81,7
33,2016,29,-83,2
33,2016,31,-97,3
33,2016,33,35,1
33,2016,35,-121,1
33,2017,9,-83,2
33,2017,9,-79,1
33,2017,19,-99,1
33,2017,19,-97,1
33,2017,19,-65,1
33,2017,21,-105,2
33,2017,21,-99,2
33,2017,21,-77,1
33,2017,25,-81,1
33,2017,27,-99,1
33,2017,27,-83,1
33,2017,27,-81,2
33,2017,29,-95,1
33,2017,29,-81,2
33,2017,35,-119,3
33,2017,47,-111,1
33,2018,-37,147,1
33,2018,1,103,1
33,2018,13,-87,1
33,2018,15,-93,1
33,2018,17,-89,1
33,2018,19,-97,1
33,2018,19,-75,2
33,2018,19,-67,1
33,2018,21,-105,1
33,2018,21,-101,3
33,2018,23,-105,3
33,2018,25,-81,2
33,2018,27,-83,1
33,2018,27,-81,3
33,2018,29,-83,2
33,2018,29,-17,1
33,2018,31,-113,2
33,2018,33,-119,3
33,2018,33,-117,1
33,2018,35,-107,1
33,2018,37,-123,14
33,2018,37,-121,1
33,2018,39,-123,3
33,2018,39,-121,2
34,2015,11,-85,1
34,2015,23,-107,3
34,2015,25,-107,1
34,2015,25,-81,1
34,2015,27,-81,6
34,2015,33,-117,1
34,2015,35,-119,2
34,2015,37,-123,2
34,2016,-33,149,1
34,2016,-3,37,1
34,2016,11,-85,1
34,2016,13,99,1
34,2016,19,-105,1
34,2016,19,-99,5
34,2016,19,-95,1
34,2016,21,-105,8
34,2016,29,-81,1
34,2016,33,-97,1
34,2016,37,-123,1
34,2017,15,-97,1
34,2017,15,101,1
34,2017,17,-93,1
34,2017,19,-99,3
34,2017,19,-63,1
34,2017,21,-105,2
34,2017,23,113,1
34,2017,25,-81,2
34,2017,27,-99,1
34,2017,29,-83,1
34,2017,31,79,1
34,2017,33,-117,5
34,2017,37,-121,1
34,2018,-41,175,1
34,2018,-39,145,1
34,2018,-37,145,1
34,2018,-1,31,1
34,2018,1,103,3
34,2018,11,-85,1
34,2018,15,-97,4
34,2018,15,-91,10
34,2018,19,-101,3
34,2018,19,-99,1
34,2018,19,-71,1
34,2018,21,-105,2
34,2018,21,-87,2
34,2018,23,-107,1
34,2018,25,-99,1
34,2018,27,-97,1
34,2018,27,-81,5
34,2018,29,-81,4
34,2018,31,-97,1
34,2018,33,-119,2
34,2018,33,-117,4
34,2018,33,-115,1
34,2018,33,35,1
34,2018,35,-121,1
34,2018,35,-119,4
34,2018,37,-123,16
34,2018,37,-121,1
34,2018,39,-123,8
35,2015,19,-97,1
35,2015,21,-105,5
35,2015,21,-89,1
35,2015,29,-81,2
35,2015,33,-119,1
35,2015,35,-119,4
35,2016,11,-85,2
35,2016,15,-93,2
35,2016,19,-101,1
35,2016,19,-87,1
35,2016,21,-105,4
35,2016,23,115,1
35,2016,27,-99,1
35,2016,27,-81,1
35,2016,29,-81,1
35,2016,31,-97,9
35,2016,33,-97,1
35,2016,35,-121,1
35,2016,37,-123,1
35,2017,-41,175,1
35,2017,-25,31,1
35,2017,-9,115,3
35,2017,1,103,1
35,2017,9,-83,2
35,2017,9,-79,3
35,2017,15,-97,2
35,2017,17,-93,1
35,2017,17,-67,1
35,2017,19,-99,10
35,2017,19,-97,1
35,2017,21,-105,3
35,2017,21,-99,1
35,2017,21,-87,1
35,2017,21,-77,1
35,2017,23,-99,2
35,2017,25,-81,2
35,2017,27,-83,3
35,2017,29,-95,1
35,2017,31,-111,3
35,2017,33,-119,1
35,2017,33,-117,4
35,2017,33,-111,1
35,2017,35,-119,2
35,2017,35,-117,7
35,2017,37,-123,1
35,2017,47,-119,1
35,2018,9,-83,1
35,2018,11,-85,1
35,2018,15,-97,14
35,2018,15,-91,3
35,2018,19,-101,4
35,2018,19,-97,6
35,2018,19,-67,1
35,2018,21,-105,6
35,2018,21,-103,2
35,2018,21,-101,4
35,2018,23,-107,1
35,2018,23,-105,1
35,2018,25,-101,2
35,2018,25,-81,8
35,2018,27,-97,1
35,2018,27,-81,6
35,2018,29,-97,1
35,2018,29,-91,1
35,2018,31,-107,1
35,2018,31,-97,6
35,2018,33,-119,1
35,2018,33,-117,3
35,2018,33,-111,1
35,2018,33,-97,3
35,2018,35,-119,7
35,2018,35,-117,2
35,2018,37,-123,18
35,2018,37,-121,5
35,2018,39,-123,6
35,2018,39,-121,1
35,2018,39,-75,1
36,2015,-41,175,2
36,2015,9,-83,1
36,2015,19,-101,1
36,2015,19,-99,5
36,2015,21,-105,2
36,2015,21,-87,1
36,2015,23,-107,2
36,2015,29,-83,1
36,2015,31,-107,1
36,2015,33,-119,2
36,2015,35,-119,1
36,2015,37,-123,1
36,2016,-41,175,1
36,2016,19,-99,1
36,2016,21,-105,11
36,2016,23,-107,1
36,2016,27,-99,1
36,2016,27,-97,1
36,2016,31,-97,2
36,2016,33,-97,1
36,2016,35,-119,2
36,2016,37,-123,2
36,2016,37,-121,6
36,2016,39,-123,2
36,2017,-41,175,1
36,2017,-9,115,1
36,2017,3,99,1
36,2017,9,-79,1
36,2017,17,-93,1
36,2017,19,-105,1
36,2017,19,-101,2
36,2017,19,-99,2
36,2017,19,-75,1
36,2017,21,-105,1
36,2017,21,-101,2
36,2017,21,-99,1
36,2017,21,-89,1
36,2017,23,-105,1
36,2017,25,-81,1
36,2017,27,-99,1
36,2017,29,-99,2
36,2017,29,-95,1
36,2017,31,-107,1
36,2017,31,-97,6
36,2017,31,-95,1
36,2017,31,-91,1
36,2017,31,-89,3
36,2017,33,-117,2
36,2017,33,-97,1
36,2017,37,-123,1
36,2017,37,-121,1
36,2018,-35,23,1
36,2018,-33,23,1
36,2018,-9,13,1
36,2018,9,-79,2
36,2018,11,77,1
36,2018,15,-97,1
36,2018,17,-93,1
36,2018,19,-103,1
36,2018,19,-101,2
